"","OPR_DT","OPR_HR","OPR_INTERVAL","TI_ID","TI_DIRECTION","CONSTRAINT_CAUSE","PRC","MARKET_RUN_ID"
"993","2024-05-02",6,5,"TOTAL_WYOMING_EXPORT","E","Base Case",8.91296,"RTD"
"994","2024-05-02",6,7,"TOTAL_WYOMING_EXPORT","E","Base Case",10.74492,"RTD"
"995","2024-05-02",6,8,"TOTAL_WYOMING_EXPORT","E","Base Case",43.18113,"RTD"
"996","2024-05-02",6,9,"TOTAL_WYOMING_EXPORT","E","Base Case",37.54124,"RTD"
"997","2024-05-02",6,10,"TOTAL_WYOMING_EXPORT","E","Base Case",26.89761,"RTD"
"998","2024-05-02",6,11,"TOTAL_WYOMING_EXPORT","E","Base Case",51.25609,"RTD"
"999","2024-05-02",6,12,"TOTAL_WYOMING_EXPORT","E","Base Case",16.81791,"RTD"
"1000","2024-05-02",7,1,"TOTAL_WYOMING_EXPORT","E","Base Case",40.31812,"RTD"
"1001","2024-05-02",7,2,"TOTAL_WYOMING_EXPORT","E","Base Case",14.2722,"RTD"
"1002","2024-05-02",7,3,"TOTAL_WYOMING_EXPORT","E","Base Case",35.438,"RTD"
"1003","2024-05-02",7,4,"TOTAL_WYOMING_EXPORT","E","Base Case",37.4142,"RTD"
"1004","2024-05-02",7,5,"TOTAL_WYOMING_EXPORT","E","Base Case",38.77094,"RTD"
"1005","2024-05-02",7,6,"TOTAL_WYOMING_EXPORT","E","Base Case",70.16,"RTD"
"1006","2024-05-02",7,7,"TOTAL_WYOMING_EXPORT","E","Base Case",69.22619,"RTD"
"1007","2024-05-02",7,8,"TOTAL_WYOMING_EXPORT","E","Base Case",64.13211,"RTD"
"1008","2024-05-02",7,9,"TOTAL_WYOMING_EXPORT","E","Base Case",25.25751,"RTD"
"1009","2024-05-02",7,10,"TOTAL_WYOMING_EXPORT","E","Base Case",2.18164,"RTD"
"1010","2024-05-02",3,10,"TOTAL_WYOMING_EXPORT","E","Base Case",1.94672,"RTD"
"1011","2024-05-02",3,11,"TOTAL_WYOMING_EXPORT","E","Base Case",1.45817,"RTD"
"1012","2024-05-02",3,12,"TOTAL_WYOMING_EXPORT","E","Base Case",2.64596,"RTD"
"1013","2024-05-02",4,1,"TOTAL_WYOMING_EXPORT","E","Base Case",4.67561,"RTD"
"1014","2024-05-02",4,2,"TOTAL_WYOMING_EXPORT","E","Base Case",59.40835,"RTD"
"1015","2024-05-02",4,3,"TOTAL_WYOMING_EXPORT","E","Base Case",61.92995,"RTD"
"1016","2024-05-02",4,4,"TOTAL_WYOMING_EXPORT","E","Base Case",62.1613,"RTD"
"1017","2024-05-02",4,5,"TOTAL_WYOMING_EXPORT","E","Base Case",62.16487,"RTD"
"1018","2024-05-02",4,6,"TOTAL_WYOMING_EXPORT","E","Base Case",62.25146,"RTD"
"1019","2024-05-02",7,11,"TOTAL_WYOMING_EXPORT","E","Base Case",47.36978,"RTD"
"1020","2024-05-02",7,12,"TOTAL_WYOMING_EXPORT","E","Base Case",41.86188,"RTD"
"1021","2024-05-02",11,3,"TOTAL_WYOMING_EXPORT","E","Base Case",7.06815,"RTD"
"1022","2024-05-02",11,4,"TOTAL_WYOMING_EXPORT","E","Base Case",56.41885,"RTD"
"1023","2024-05-02",11,5,"TOTAL_WYOMING_EXPORT","E","Base Case",56.08644,"RTD"
"1024","2024-05-02",11,6,"TOTAL_WYOMING_EXPORT","E","Base Case",55.42429,"RTD"
"1025","2024-05-02",11,7,"TOTAL_WYOMING_EXPORT","E","Base Case",30.99754,"RTD"
"1026","2024-05-02",11,8,"TOTAL_WYOMING_EXPORT","E","Base Case",31.33091,"RTD"
"1027","2024-05-02",11,9,"TOTAL_WYOMING_EXPORT","E","Base Case",28.76244,"RTD"
"1028","2024-05-02",11,10,"TOTAL_WYOMING_EXPORT","E","Base Case",9.32835,"RTD"
"1029","2024-05-02",11,11,"TOTAL_WYOMING_EXPORT","E","Base Case",28.05988,"RTD"
"1030","2024-05-02",12,1,"TOTAL_WYOMING_EXPORT","E","Base Case",30.15914,"RTD"
"1031","2024-05-02",12,2,"TOTAL_WYOMING_EXPORT","E","Base Case",30.04624,"RTD"
"1032","2024-05-02",12,3,"TOTAL_WYOMING_EXPORT","E","Base Case",28.84052,"RTD"
"1033","2024-05-02",12,4,"TOTAL_WYOMING_EXPORT","E","Base Case",29.37294,"RTD"
"1034","2024-05-02",12,5,"TOTAL_WYOMING_EXPORT","E","Base Case",29.73477,"RTD"
"1035","2024-05-02",12,6,"TOTAL_WYOMING_EXPORT","E","Base Case",29.25257,"RTD"
"1036","2024-05-02",12,7,"TOTAL_WYOMING_EXPORT","E","Base Case",29.05154,"RTD"
"1037","2024-05-02",12,8,"TOTAL_WYOMING_EXPORT","E","Base Case",29.10842,"RTD"
"1038","2024-05-02",12,9,"TOTAL_WYOMING_EXPORT","E","Base Case",28.54893,"RTD"
"1039","2024-05-02",12,10,"TOTAL_WYOMING_EXPORT","E","Base Case",9.93339,"RTD"
"1040","2024-05-02",12,11,"TOTAL_WYOMING_EXPORT","E","Base Case",28.90863,"RTD"
"1041","2024-05-02",13,2,"TOTAL_WYOMING_EXPORT","E","Base Case",26.8877,"RTD"
"1042","2024-05-02",13,3,"TOTAL_WYOMING_EXPORT","E","Base Case",22.84159,"RTD"
"1043","2024-05-02",13,4,"TOTAL_WYOMING_EXPORT","E","Base Case",24.5734,"RTD"
"1044","2024-05-02",13,5,"TOTAL_WYOMING_EXPORT","E","Base Case",25.54597,"RTD"
"1045","2024-05-02",13,6,"TOTAL_WYOMING_EXPORT","E","Base Case",25.2908,"RTD"
"1046","2024-05-02",13,7,"TOTAL_WYOMING_EXPORT","E","Base Case",26.90951,"RTD"
"1047","2024-05-02",13,8,"TOTAL_WYOMING_EXPORT","E","Base Case",27.18047,"RTD"
"1048","2024-05-02",13,9,"TOTAL_WYOMING_EXPORT","E","Base Case",26.93273,"RTD"
"1049","2024-05-02",13,10,"TOTAL_WYOMING_EXPORT","E","Base Case",22.45594,"RTD"
"1050","2024-05-02",13,11,"TOTAL_WYOMING_EXPORT","E","Base Case",23.07521,"RTD"
"1051","2024-05-02",13,12,"TOTAL_WYOMING_EXPORT","E","Base Case",26.10077,"RTD"
"1052","2024-05-02",14,4,"TOTAL_WYOMING_EXPORT","E","Base Case",17.50538,"RTD"
"1053","2024-05-02",14,5,"TOTAL_WYOMING_EXPORT","E","Base Case",22.54139,"RTD"
"1054","2024-05-02",14,6,"TOTAL_WYOMING_EXPORT","E","Base Case",21.83719,"RTD"
"1055","2024-05-02",14,7,"TOTAL_WYOMING_EXPORT","E","Base Case",22.344,"RTD"
"1056","2024-05-02",14,8,"TOTAL_WYOMING_EXPORT","E","Base Case",25.88101,"RTD"
"1057","2024-05-02",14,9,"TOTAL_WYOMING_EXPORT","E","Base Case",6.53509,"RTD"
"1058","2024-05-02",14,10,"TOTAL_WYOMING_EXPORT","E","Base Case",24.33543,"RTD"
"1059","2024-05-02",14,11,"TOTAL_WYOMING_EXPORT","E","Base Case",26.07606,"RTD"
"1060","2024-05-02",14,12,"TOTAL_WYOMING_EXPORT","E","Base Case",23.70454,"RTD"
"1061","2024-05-02",15,1,"TOTAL_WYOMING_EXPORT","E","Base Case",22.7699,"RTD"
"1062","2024-05-02",15,2,"TOTAL_WYOMING_EXPORT","E","Base Case",1.73911,"RTD"
"1063","2024-05-02",15,3,"TOTAL_WYOMING_EXPORT","E","Base Case",17.90496,"RTD"
"1064","2024-05-02",15,4,"TOTAL_WYOMING_EXPORT","E","Base Case",18.05581,"RTD"
"1065","2024-05-02",15,5,"TOTAL_WYOMING_EXPORT","E","Base Case",20.42702,"RTD"
"1066","2024-05-02",15,6,"TOTAL_WYOMING_EXPORT","E","Base Case",21.50367,"RTD"
"1067","2024-05-02",15,7,"TOTAL_WYOMING_EXPORT","E","Base Case",2.99778,"RTD"
"1068","2024-05-02",15,8,"TOTAL_WYOMING_EXPORT","E","Base Case",3.25579,"RTD"
"1069","2024-05-02",15,9,"TOTAL_WYOMING_EXPORT","E","Base Case",4.30267,"RTD"
"1070","2024-05-02",15,10,"TOTAL_WYOMING_EXPORT","E","Base Case",17.42534,"RTD"
"1071","2024-05-02",15,11,"TOTAL_WYOMING_EXPORT","E","Base Case",0.99938,"RTD"
"1072","2024-05-02",15,12,"TOTAL_WYOMING_EXPORT","E","Base Case",3.75864,"RTD"
"1073","2024-05-02",4,7,"TOTAL_WYOMING_EXPORT","E","Base Case",62.03651,"RTD"
"1074","2024-05-02",14,11,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1075","2024-05-02",16,10,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1076","2024-05-02",18,5,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1077","2024-05-02",18,4,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1078","2024-05-02",17,12,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1079","2024-05-02",17,11,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1080","2024-05-02",17,10,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1081","2024-05-02",17,9,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1082","2024-05-02",17,8,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1083","2024-05-02",17,7,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1084","2024-05-02",17,6,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1085","2024-05-02",17,5,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1086","2024-05-02",17,4,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1087","2024-05-02",17,3,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1088","2024-05-02",17,2,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1089","2024-05-02",17,1,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1090","2024-05-02",16,12,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1091","2024-05-02",16,11,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1092","2024-05-02",15,3,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1093","2024-05-02",15,7,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1094","2024-05-02",15,8,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1095","2024-05-02",15,9,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1096","2024-05-02",15,10,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1097","2024-05-02",15,11,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1098","2024-05-02",15,12,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1099","2024-05-02",16,1,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1100","2024-05-02",16,2,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1101","2024-05-02",16,3,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1102","2024-05-02",16,4,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1103","2024-05-02",16,5,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1104","2024-05-02",16,6,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1105","2024-05-02",16,7,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1106","2024-05-02",16,8,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1107","2024-05-02",16,9,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1108","2024-05-02",18,6,"WALC_NET_DYN_ETSR_IMPORT_ITC","I","Base Case",-4e-04,"RTD"
"1109","2024-05-02",9,1,"WINDSTAR EXPORT TCOR","E","Base Case",13.32779,"RTD"
"1110","2024-05-02",11,2,"WINDSTAR EXPORT TCOR","E","Base Case",9.97196,"RTD"
"1111","2024-05-02",11,1,"WINDSTAR EXPORT TCOR","E","Base Case",7.15329,"RTD"
"1112","2024-05-02",10,10,"WINDSTAR EXPORT TCOR","E","Base Case",24.58407,"RTD"
"1113","2024-05-02",10,7,"WINDSTAR EXPORT TCOR","E","Base Case",32.64144,"RTD"
"1114","2024-05-02",10,6,"WINDSTAR EXPORT TCOR","E","Base Case",36.89532,"RTD"
"1115","2024-05-02",10,5,"WINDSTAR EXPORT TCOR","E","Base Case",45.00054,"RTD"
"1116","2024-05-02",10,4,"WINDSTAR EXPORT TCOR","E","Base Case",45.91216,"RTD"
"1117","2024-05-02",10,3,"WINDSTAR EXPORT TCOR","E","Base Case",46.29539,"RTD"
"1118","2024-05-02",10,2,"WINDSTAR EXPORT TCOR","E","Base Case",48.63569,"RTD"
"1119","2024-05-02",9,12,"WINDSTAR EXPORT TCOR","E","Base Case",10.11494,"RTD"
"1120","2024-05-02",9,11,"WINDSTAR EXPORT TCOR","E","Base Case",27.25364,"RTD"
"1121","2024-05-02",9,10,"WINDSTAR EXPORT TCOR","E","Base Case",27.08904,"RTD"
"1122","2024-05-02",9,9,"WINDSTAR EXPORT TCOR","E","Base Case",26.98181,"RTD"
"1123","2024-05-02",9,8,"WINDSTAR EXPORT TCOR","E","Base Case",27.59216,"RTD"
"1124","2024-05-02",9,7,"WINDSTAR EXPORT TCOR","E","Base Case",24.84212,"RTD"
"1125","2024-05-02",9,3,"WINDSTAR EXPORT TCOR","E","Base Case",17.97997,"RTD"
"1126","2024-05-02",9,4,"WINDSTAR EXPORT TCOR","E","Base Case",18.20012,"RTD"
"1127","2024-05-02",9,6,"WINDSTAR EXPORT TCOR","E","Base Case",5.23323,"RTD"
